ligandsfile targetlist
D04317.mol2 1F9Y
D04320.mol2 1F9Y
D04322.mol2 1F9Y
D04327.mol2 1F9Y
D04328.mol2 1F9Y
D04330.mol2 1F9Y
D04332.mol2 1F9Y
D04334.mol2 1F9Y
D04341.mol2 1F9Y
D04348.mol2 1F9Y
D04350.mol2 1F9Y
D04353.mol2 1F9Y
D04354.mol2 1F9Y
D04355.mol2 1F9Y
D04356.mol2 1F9Y
D04357.mol2 1F9Y
D04361.mol2 1F9Y
D04368.mol2 1F9Y
D04370.mol2 1F9Y
D04373.mol2 1F9Y
D04374.mol2 1F9Y
D04375.mol2 1F9Y
D04376.mol2 1F9Y
D04378.mol2 1F9Y
D04382.mol2 1F9Y
D04384.mol2 1F9Y
D04386.mol2 1F9Y
D04387.mol2 1F9Y
D04398.mol2 1F9Y
D04399.mol2 1F9Y
D04401.mol2 1F9Y
D04405.mol2 1F9Y
D04409.mol2 1F9Y
D04411.mol2 1F9Y
D04413.mol2 1F9Y
D04414.mol2 1F9Y
D04420.mol2 1F9Y
D04433.mol2 1F9Y
D04434.mol2 1F9Y
D04435.mol2 1F9Y
D04436.mol2 1F9Y
D04437.mol2 1F9Y
D04438.mol2 1F9Y
D04439.mol2 1F9Y
D04441.mol2 1F9Y
D04444.mol2 1F9Y
D04445.mol2 1F9Y
D04450.mol2 1F9Y
D04452.mol2 1F9Y
D04467.mol2 1F9Y
D04473.mol2 1F9Y
D04476.mol2 1F9Y
D04479.mol2 1F9Y
D04480.mol2 1F9Y
D04485.mol2 1F9Y
D04486.mol2 1F9Y
D04488.mol2 1F9Y
D04491.mol2 1F9Y
D04492.mol2 1F9Y
D04494.mol2 1F9Y
D04496.mol2 1F9Y
D04497.mol2 1F9Y
D04498.mol2 1F9Y
D04502.mol2 1F9Y
D04503.mol2 1F9Y
D04504.mol2 1F9Y
D04506.mol2 1F9Y
D04507.mol2 1F9Y
D04508.mol2 1F9Y
D04509.mol2 1F9Y
D04512.mol2 1F9Y
D04513.mol2 1F9Y
D04514.mol2 1F9Y
D04517.mol2 1F9Y
D04519.mol2 1F9Y
D04520.mol2 1F9Y
D04521.mol2 1F9Y
D04522.mol2 1F9Y
D04529.mol2 1F9Y
D04530.mol2 1F9Y
D04531.mol2 1F9Y
D04532.mol2 1F9Y
D04533.mol2 1F9Y
D04534.mol2 1F9Y
D04535.mol2 1F9Y
D04537.mol2 1F9Y
D04538.mol2 1F9Y
D04555.mol2 1F9Y
D04556.mol2 1F9Y
D04557.mol2 1F9Y
D04559.mol2 1F9Y
D04560.mol2 1F9Y
D04561.mol2 1F9Y
D04562.mol2 1F9Y
D04563.mol2 1F9Y
D04564.mol2 1F9Y
D04565.mol2 1F9Y
D04566.mol2 1F9Y
D04567.mol2 1F9Y
D04568.mol2 1F9Y
D04569.mol2 1F9Y
D04570.mol2 1F9Y
D04571.mol2 1F9Y
D04572.mol2 1F9Y
D04573.mol2 1F9Y
D04574.mol2 1F9Y
D04575.mol2 1F9Y
D04576.mol2 1F9Y
D04577.mol2 1F9Y
D04578.mol2 1F9Y
D04579.mol2 1F9Y
D04580.mol2 1F9Y
D04581.mol2 1F9Y
D04582.mol2 1F9Y
D04584.mol2 1F9Y
D04585.mol2 1F9Y
D04586.mol2 1F9Y
D04587.mol2 1F9Y
D04588.mol2 1F9Y
D04589.mol2 1F9Y
D04590.mol2 1F9Y
D04591.mol2 1F9Y
D04592.mol2 1F9Y
D04593.mol2 1F9Y
D04595.mol2 1F9Y
D04596.mol2 1F9Y
D04597.mol2 1F9Y
D04598.mol2 1F9Y
D04599.mol2 1F9Y
D04600.mol2 1F9Y
D04601.mol2 1F9Y
D04602.mol2 1F9Y
D04605.mol2 1F9Y
D04607.mol2 1F9Y
D04608.mol2 1F9Y
D04610.mol2 1F9Y
D04611.mol2 1F9Y
D04613.mol2 1F9Y
D04614.mol2 1F9Y
D04617.mol2 1F9Y
D04618.mol2 1F9Y
D04619.mol2 1F9Y
D04622.mol2 1F9Y
D04623.mol2 1F9Y
D04624.mol2 1F9Y
D04625.mol2 1F9Y
D04626.mol2 1F9Y
D04627.mol2 1F9Y
D04628.mol2 1F9Y
D04630.mol2 1F9Y
D04631.mol2 1F9Y
D04632.mol2 1F9Y
D04633.mol2 1F9Y
D04634.mol2 1F9Y
D04635.mol2 1F9Y
D04637.mol2 1F9Y
D04638.mol2 1F9Y
D04639.mol2 1F9Y
D04640.mol2 1F9Y
D04641.mol2 1F9Y
D04642.mol2 1F9Y
D04643.mol2 1F9Y
D04645.mol2 1F9Y
D04646.mol2 1F9Y
D04648.mol2 1F9Y
D04649.mol2 1F9Y
D04651.mol2 1F9Y
D04652.mol2 1F9Y
D04653.mol2 1F9Y
D04656.mol2 1F9Y
D04657.mol2 1F9Y
D04659.mol2 1F9Y
D04660.mol2 1F9Y
D04669.mol2 1F9Y
D04672.mol2 1F9Y
D04673.mol2 1F9Y
D04678.mol2 1F9Y
D04679.mol2 1F9Y
D04680.mol2 1F9Y
D04681.mol2 1F9Y
D04683.mol2 1F9Y
D04685.mol2 1F9Y
D04687.mol2 1F9Y
D04691.mol2 1F9Y
D04693.mol2 1F9Y
D04694.mol2 1F9Y
D04696.mol2 1F9Y
D04697.mol2 1F9Y
D04698.mol2 1F9Y
D04700.mol2 1F9Y
D04701.mol2 1F9Y
D04703.mol2 1F9Y
D04704.mol2 1F9Y
D04706.mol2 1F9Y
D04708.mol2 1F9Y
D04710.mol2 1F9Y
D04713.mol2 1F9Y
D04714.mol2 1F9Y
D04715.mol2 1F9Y
D04716.mol2 1F9Y
D04717.mol2 1F9Y
D04718.mol2 1F9Y
D04719.mol2 1F9Y
D04720.mol2 1F9Y
D04721.mol2 1F9Y
D04722.mol2 1F9Y
D04724.mol2 1F9Y
D04725.mol2 1F9Y
D04728.mol2 1F9Y
D04730.mol2 1F9Y
D04733.mol2 1F9Y
D04735.mol2 1F9Y
D04736.mol2 1F9Y
D04737.mol2 1F9Y
D04738.mol2 1F9Y
D04739.mol2 1F9Y
D04740.mol2 1F9Y
D04741.mol2 1F9Y
D04742.mol2 1F9Y
D04743.mol2 1F9Y
D04746.mol2 1F9Y
D04747.mol2 1F9Y
D04748.mol2 1F9Y
D04749.mol2 1F9Y
D04751.mol2 1F9Y
D04752.mol2 1F9Y
D04754.mol2 1F9Y
D04757.mol2 1F9Y
D04758.mol2 1F9Y
D04759.mol2 1F9Y
D04760.mol2 1F9Y
D04762.mol2 1F9Y
D04763.mol2 1F9Y
D04764.mol2 1F9Y
D04765.mol2 1F9Y
D04766.mol2 1F9Y
D04767.mol2 1F9Y
D04768.mol2 1F9Y
D04770.mol2 1F9Y
D04777.mol2 1F9Y
D04778.mol2 1F9Y
D04779.mol2 1F9Y
D04780.mol2 1F9Y
D04781.mol2 1F9Y
D04782.mol2 1F9Y
D04783.mol2 1F9Y
D04784.mol2 1F9Y
D04785.mol2 1F9Y
D04786.mol2 1F9Y
D04787.mol2 1F9Y
D04788.mol2 1F9Y
D04789.mol2 1F9Y
D04790.mol2 1F9Y
D04791.mol2 1F9Y
D04793.mol2 1F9Y
D04794.mol2 1F9Y
D04820.mol2 1F9Y
D04821.mol2 1F9Y
D04822.mol2 1F9Y
D04823.mol2 1F9Y
D04825.mol2 1F9Y
D04826.mol2 1F9Y
D04827.mol2 1F9Y
D04835.mol2 1F9Y
D04836.mol2 1F9Y
D04843.mol2 1F9Y
D04845.mol2 1F9Y
D04853.mol2 1F9Y
D04854.mol2 1F9Y
D04859.mol2 1F9Y
D04862.mol2 1F9Y
D04863.mol2 1F9Y
D04864.mol2 1F9Y
D04868.mol2 1F9Y
D04869.mol2 1F9Y
D04872.mol2 1F9Y
D04876.mol2 1F9Y
D04877.mol2 1F9Y
D04878.mol2 1F9Y
D04882.mol2 1F9Y
D04883.mol2 1F9Y
D04884.mol2 1F9Y
D04885.mol2 1F9Y
D04886.mol2 1F9Y
D04887.mol2 1F9Y
D04888.mol2 1F9Y
D04889.mol2 1F9Y
D04891.mol2 1F9Y
D04892.mol2 1F9Y
D04893.mol2 1F9Y
D04894.mol2 1F9Y
D04895.mol2 1F9Y
D04897.mol2 1F9Y
D04900.mol2 1F9Y
D04903.mol2 1F9Y
D04905.mol2 1F9Y
D04906.mol2 1F9Y
D04907.mol2 1F9Y
D04912.mol2 1F9Y
D04918.mol2 1F9Y
D04920.mol2 1F9Y
D04924.mol2 1F9Y
D04925.mol2 1F9Y
D04926.mol2 1F9Y
D04927.mol2 1F9Y
D04955.mol2 1F9Y
D04983.mol2 1F9Y
D04987.mol2 1F9Y
D05004.mol2 1F9Y
D05008.mol2 1F9Y
D05011.mol2 1F9Y
D05023.mol2 1F9Y
D05024.mol2 1F9Y
D05031.mol2 1F9Y
D05077.mol2 1F9Y
D05087.mol2 1F9Y
D05091.mol2 1F9Y
D05113.mol2 1F9Y
D05114.mol2 1F9Y
D05134.mol2 1F9Y
D05140.mol2 1F9Y
D05145.mol2 1F9Y
D05156.mol2 1F9Y
D05177.mol2 1F9Y
D05197.mol2 1F9Y
D05235.mol2 1F9Y
D05246.mol2 1F9Y
D05250.mol2 1F9Y
D05259.mol2 1F9Y
D05261.mol2 1F9Y
D05276.mol2 1F9Y
D05277.mol2 1F9Y
D05312.mol2 1F9Y
D05339.mol2 1F9Y
D05340.mol2 1F9Y
D05353.mol2 1F9Y
D05366.mol2 1F9Y
D05374.mol2 1F9Y
D05375.mol2 1F9Y
D05397.mol2 1F9Y
D05399.mol2 1F9Y
D05429.mol2 1F9Y
D05447.mol2 1F9Y
D05453.mol2 1F9Y
D05461.mol2 1F9Y
D05462.mol2 1F9Y
D05471.mol2 1F9Y
D05482.mol2 1F9Y
D05538.mol2 1F9Y
D05565.mol2 1F9Y
D05566.mol2 1F9Y
D05567.mol2 1F9Y
D05575.mol2 1F9Y
D05576.mol2 1F9Y
D05587.mol2 1F9Y
D05589.mol2 1F9Y
D05632.mol2 1F9Y
D05699.mol2 1F9Y
D05722.mol2 1F9Y
D05728.mol2 1F9Y
D05731.mol2 1F9Y
D05739.mol2 1F9Y
D05740.mol2 1F9Y
D05744.mol2 1F9Y
D05768.mol2 1F9Y
D05776.mol2 1F9Y
D05779.mol2 1F9Y
D05781.mol2 1F9Y
D05792.mol2 1F9Y
D05804.mol2 1F9Y
D05817.mol2 1F9Y
D05832.mol2 1F9Y
D05833.mol2 1F9Y
D05842.mol2 1F9Y
D05857.mol2 1F9Y
D05869.mol2 1F9Y
D05900.mol2 1F9Y
D05901.mol2 1F9Y
D05903.mol2 1F9Y
D05906.mol2 1F9Y
D05938.mol2 1F9Y
D05941.mol2 1F9Y
D05949.mol2 1F9Y
D05957.mol2 1F9Y
D05970.mol2 1F9Y
D05996.mol2 1F9Y
D06000.mol2 1F9Y
D06001.mol2 1F9Y
D06005.mol2 1F9Y
D06009.mol2 1F9Y
D06015.mol2 1F9Y
D06019.mol2 1F9Y
D06020.mol2 1F9Y
D06021.mol2 1F9Y
D06056.mol2 1F9Y
D06067.mol2 1F9Y
D06076.mol2 1F9Y
D06084.mol2 1F9Y
D06160.mol2 1F9Y
D06172.mol2 1F9Y
D06195.mol2 1F9Y
D06196.mol2 1F9Y
D06202.mol2 1F9Y
D06204.mol2 1F9Y
D06213.mol2 1F9Y
D06227.mol2 1F9Y
D06246.mol2 1F9Y
D06255.mol2 1F9Y
D06268.mol2 1F9Y
D06278.mol2 1F9Y
D06283.mol2 1F9Y
D06285.mol2 1F9Y
D06297.mol2 1F9Y
D06298.mol2 1F9Y
D06304.mol2 1F9Y
D06305.mol2 1F9Y
D06306.mol2 1F9Y
D06307.mol2 1F9Y
D06308.mol2 1F9Y
D06309.mol2 1F9Y
D06310.mol2 1F9Y
D06313.mol2 1F9Y
D06315.mol2 1F9Y
D06316.mol2 1F9Y
D06317.mol2 1F9Y
D06318.mol2 1F9Y
D06320.mol2 1F9Y
D06322.mol2 1F9Y
D06327.mol2 1F9Y
D06328.mol2 1F9Y
D06329.mol2 1F9Y
D06330.mol2 1F9Y
D06331.mol2 1F9Y
D06332.mol2 1F9Y
D06334.mol2 1F9Y
D06335.mol2 1F9Y
D06336.mol2 1F9Y
D06337.mol2 1F9Y
D06338.mol2 1F9Y
D06339.mol2 1F9Y
D06340.mol2 1F9Y
D06341.mol2 1F9Y
D06342.mol2 1F9Y
D06343.mol2 1F9Y
D06344.mol2 1F9Y
D06346.mol2 1F9Y
D06353.mol2 1F9Y
D06354.mol2 1F9Y
D06355.mol2 1F9Y
D06357.mol2 1F9Y
D06362.mol2 1F9Y
D06364.mol2 1F9Y
D06365.mol2 1F9Y
D06366.mol2 1F9Y
D06367.mol2 1F9Y
D06370.mol2 1F9Y
D06371.mol2 1F9Y
D06372.mol2 1F9Y
D06373.mol2 1F9Y
D06374.mol2 1F9Y
D06375.mol2 1F9Y
D06376.mol2 1F9Y
D06377.mol2 1F9Y
D06378.mol2 1F9Y
D06379.mol2 1F9Y
D06380.mol2 1F9Y
D06382.mol2 1F9Y
D06383.mol2 1F9Y
D06384.mol2 1F9Y
D06386.mol2 1F9Y
D06387.mol2 1F9Y
D06388.mol2 1F9Y
D06389.mol2 1F9Y
D06390.mol2 1F9Y
D06391.mol2 1F9Y
D06392.mol2 1F9Y
D06393.mol2 1F9Y
D06394.mol2 1F9Y
D06395.mol2 1F9Y
D06396.mol2 1F9Y
D06397.mol2 1F9Y
D06401.mol2 1F9Y
D06402.mol2 1F9Y
D06403.mol2 1F9Y
D06405.mol2 1F9Y
D06406.mol2 1F9Y
D06407.mol2 1F9Y
D06408.mol2 1F9Y
D06412.mol2 1F9Y
D06413.mol2 1F9Y
D06414.mol2 1F9Y
D06418.mol2 1F9Y
D06419.mol2 1F9Y
D06420.mol2 1F9Y
D06421.mol2 1F9Y
D06422.mol2 1F9Y
D06423.mol2 1F9Y
D06450.mol2 1F9Y
D06465.mol2 1F9Y
D06469.mol2 1F9Y
D06478.mol2 1F9Y
D06481.mol2 1F9Y
D06483.mol2 1F9Y
C00001.mol2 1F9Y
C00002.mol2 1F9Y
C00003.mol2 1F9Y
C00004.mol2 1F9Y
C00005.mol2 1F9Y
C00006.mol2 1F9Y
C00007.mol2 1F9Y
C00008.mol2 1F9Y
C00009.mol2 1F9Y
C00010.mol2 1F9Y
C00011.mol2 1F9Y
C00013.mol2 1F9Y
C00014.mol2 1F9Y
C00015.mol2 1F9Y
C00016.mol2 1F9Y
C00018.mol2 1F9Y
C00019.mol2 1F9Y
C00020.mol2 1F9Y
C00021.mol2 1F9Y
C00022.mol2 1F9Y
C00023.mol2 1F9Y
C00024.mol2 1F9Y
C00025.mol2 1F9Y
C00026.mol2 1F9Y
C00027.mol2 1F9Y
C00029.mol2 1F9Y
C00031.mol2 1F9Y
C00033.mol2 1F9Y
C00034.mol2 1F9Y
C00035.mol2 1F9Y
C00036.mol2 1F9Y
C00037.mol2 1F9Y
C00038.mol2 1F9Y
C00041.mol2 1F9Y
C00042.mol2 1F9Y
C00043.mol2 1F9Y
C00044.mol2 1F9Y
C00047.mol2 1F9Y
C00048.mol2 1F9Y
C00049.mol2 1F9Y
C00051.mol2 1F9Y
C00052.mol2 1F9Y
C00053.mol2 1F9Y
C00054.mol2 1F9Y
C00055.mol2 1F9Y
C00058.mol2 1F9Y
C00059.mol2 1F9Y
C00061.mol2 1F9Y
C00062.mol2 1F9Y
C00063.mol2 1F9Y
C00064.mol2 1F9Y
C00065.mol2 1F9Y
C00067.mol2 1F9Y
C00068.mol2 1F9Y
C00070.mol2 1F9Y
C00072.mol2 1F9Y
C00073.mol2 1F9Y
C00074.mol2 1F9Y
C00075.mol2 1F9Y
C00076.mol2 1F9Y
C00077.mol2 1F9Y
C00078.mol2 1F9Y
C00079.mol2 1F9Y
C00080.mol2 1F9Y
C00081.mol2 1F9Y
C00082.mol2 1F9Y
C00083.mol2 1F9Y
C00084.mol2 1F9Y
C00085.mol2 1F9Y
C00086.mol2 1F9Y
C00087.mol2 1F9Y
C00088.mol2 1F9Y
C00089.mol2 1F9Y
C00090.mol2 1F9Y
C00091.mol2 1F9Y
C00092.mol2 1F9Y
C00093.mol2 1F9Y
C00094.mol2 1F9Y
C00095.mol2 1F9Y
C00096.mol2 1F9Y
C00097.mol2 1F9Y
C00099.mol2 1F9Y
C00100.mol2 1F9Y
C00101.mol2 1F9Y
C00102.mol2 1F9Y
C00103.mol2 1F9Y
C00104.mol2 1F9Y
C00105.mol2 1F9Y
C00106.mol2 1F9Y
C00108.mol2 1F9Y
C00109.mol2 1F9Y
C00110.mol2 1F9Y
C00111.mol2 1F9Y
C00112.mol2 1F9Y
C00113.mol2 1F9Y
C00114.mol2 1F9Y
C00115.mol2 1F9Y
C00116.mol2 1F9Y
C00117.mol2 1F9Y
C00118.mol2 1F9Y
C00119.mol2 1F9Y
C00120.mol2 1F9Y
C00121.mol2 1F9Y
C00122.mol2 1F9Y
C00123.mol2 1F9Y
C00124.mol2 1F9Y
C00127.mol2 1F9Y
C00128.mol2 1F9Y
C00129.mol2 1F9Y
C00130.mol2 1F9Y
C00131.mol2 1F9Y
C00132.mol2 1F9Y
C00133.mol2 1F9Y
C00134.mol2 1F9Y
C00135.mol2 1F9Y
C00136.mol2 1F9Y
C00137.mol2 1F9Y
C00140.mol2 1F9Y
C00141.mol2 1F9Y
C00143.mol2 1F9Y
C00144.mol2 1F9Y
C00146.mol2 1F9Y
C00147.mol2 1F9Y
C00148.mol2 1F9Y
C00149.mol2 1F9Y
C00150.mol2 1F9Y
C00152.mol2 1F9Y
C00153.mol2 1F9Y
C00154.mol2 1F9Y
C00155.mol2 1F9Y
C00156.mol2 1F9Y
C00158.mol2 1F9Y
C00159.mol2 1F9Y
C00160.mol2 1F9Y
C00163.mol2 1F9Y
C00164.mol2 1F9Y
C00166.mol2 1F9Y
C00167.mol2 1F9Y
C00168.mol2 1F9Y
C00169.mol2 1F9Y
C00170.mol2 1F9Y
C00175.mol2 1F9Y
C00177.mol2 1F9Y
C00178.mol2 1F9Y
C00179.mol2 1F9Y
C00180.mol2 1F9Y
C00181.mol2 1F9Y
C00182.mol2 1F9Y
C00183.mol2 1F9Y
C00184.mol2 1F9Y
C00185.mol2 1F9Y
C00186.mol2 1F9Y
C00187.mol2 1F9Y
C00188.mol2 1F9Y
C00189.mol2 1F9Y
C00190.mol2 1F9Y
C00191.mol2 1F9Y
C00192.mol2 1F9Y
C00196.mol2 1F9Y
C00197.mol2 1F9Y
C00198.mol2 1F9Y
C00199.mol2 1F9Y
C00200.mol2 1F9Y
C00202.mol2 1F9Y
C00203.mol2 1F9Y
C00204.mol2 1F9Y
C00206.mol2 1F9Y
C00207.mol2 1F9Y
C00208.mol2 1F9Y
C00209.mol2 1F9Y
C00212.mol2 1F9Y
C00213.mol2 1F9Y
C00214.mol2 1F9Y
C00216.mol2 1F9Y
C00217.mol2 1F9Y
C00218.mol2 1F9Y
C00219.mol2 1F9Y
C00220.mol2 1F9Y
C00221.mol2 1F9Y
C00222.mol2 1F9Y
C00223.mol2 1F9Y
C00224.mol2 1F9Y
C00225.mol2 1F9Y
C00227.mol2 1F9Y
C00230.mol2 1F9Y
C00231.mol2 1F9Y
C00232.mol2 1F9Y
C00233.mol2 1F9Y
C00234.mol2 1F9Y
C00235.mol2 1F9Y
C00236.mol2 1F9Y
C00237.mol2 1F9Y
C00238.mol2 1F9Y
C00239.mol2 1F9Y
C00242.mol2 1F9Y
C00243.mol2 1F9Y
C00244.mol2 1F9Y
C00245.mol2 1F9Y
C00246.mol2 1F9Y
C00247.mol2 1F9Y
C00248.mol2 1F9Y
C00249.mol2 1F9Y
C00250.mol2 1F9Y
C00251.mol2 1F9Y
C00252.mol2 1F9Y
C00253.mol2 1F9Y
C00254.mol2 1F9Y
C00255.mol2 1F9Y
C00256.mol2 1F9Y
C00257.mol2 1F9Y
C00258.mol2 1F9Y
C00259.mol2 1F9Y
C00261.mol2 1F9Y
C00262.mol2 1F9Y
C00263.mol2 1F9Y
C00265.mol2 1F9Y
C00266.mol2 1F9Y
C00267.mol2 1F9Y
C00268.mol2 1F9Y
C00270.mol2 1F9Y
C00272.mol2 1F9Y
C00273.mol2 1F9Y
C00275.mol2 1F9Y
C00279.mol2 1F9Y
C00280.mol2 1F9Y
C00281.mol2 1F9Y
C00283.mol2 1F9Y
C00284.mol2 1F9Y
C00286.mol2 1F9Y
C00288.mol2 1F9Y
C00290.mol2 1F9Y
C00291.mol2 1F9Y
C00292.mol2 1F9Y
C00294.mol2 1F9Y
C00295.mol2 1F9Y
C00296.mol2 1F9Y
C00299.mol2 1F9Y
C00300.mol2 1F9Y
C00301.mol2 1F9Y
C00302.mol2 1F9Y
C00303.mol2 1F9Y
C00305.mol2 1F9Y
C00306.mol2 1F9Y
C00307.mol2 1F9Y
C00308.mol2 1F9Y
C00309.mol2 1F9Y
C00310.mol2 1F9Y
C00311.mol2 1F9Y
C00312.mol2 1F9Y
C00313.mol2 1F9Y
C00314.mol2 1F9Y
C00315.mol2 1F9Y
C00317.mol2 1F9Y
C00318.mol2 1F9Y
C00319.mol2 1F9Y
C00320.mol2 1F9Y
C00322.mol2 1F9Y
C00323.mol2 1F9Y
C00325.mol2 1F9Y
C00326.mol2 1F9Y
C00327.mol2 1F9Y
C00328.mol2 1F9Y
C00329.mol2 1F9Y
C00330.mol2 1F9Y
C00331.mol2 1F9Y
C00332.mol2 1F9Y
C00333.mol2 1F9Y
C00334.mol2 1F9Y
C00337.mol2 1F9Y
C00341.mol2 1F9Y
C00345.mol2 1F9Y
C00346.mol2 1F9Y
C00348.mol2 1F9Y
C00349.mol2 1F9Y
C00352.mol2 1F9Y
C00353.mol2 1F9Y
C00354.mol2 1F9Y
C00355.mol2 1F9Y
C00356.mol2 1F9Y
C00357.mol2 1F9Y
C00360.mol2 1F9Y
C00361.mol2 1F9Y
C00362.mol2 1F9Y
C00363.mol2 1F9Y
C00364.mol2 1F9Y
C00365.mol2 1F9Y
C00366.mol2 1F9Y
C00370.mol2 1F9Y
C00371.mol2 1F9Y
C00373.mol2 1F9Y
C00376.mol2 1F9Y
C00378.mol2 1F9Y
C00379.mol2 1F9Y
C00380.mol2 1F9Y
C00381.mol2 1F9Y
C00383.mol2 1F9Y
C00385.mol2 1F9Y
C00386.mol2 1F9Y
C00387.mol2 1F9Y
C00388.mol2 1F9Y
C00389.mol2 1F9Y
C00390.mol2 1F9Y
C00392.mol2 1F9Y
C00394.mol2 1F9Y
C00396.mol2 1F9Y
C00397.mol2 1F9Y
C00398.mol2 1F9Y
C00399.mol2 1F9Y
C00400.mol2 1F9Y
C00402.mol2 1F9Y
C00404.mol2 1F9Y
C00406.mol2 1F9Y
C00407.mol2 1F9Y
C00408.mol2 1F9Y
C00409.mol2 1F9Y
C00410.mol2 1F9Y
C00411.mol2 1F9Y
C00412.mol2 1F9Y
C00413.mol2 1F9Y
C00414.mol2 1F9Y
C00415.mol2 1F9Y
C00417.mol2 1F9Y
C00418.mol2 1F9Y
C00420.mol2 1F9Y
C00423.mol2 1F9Y
C00424.mol2 1F9Y
C00425.mol2 1F9Y
C00427.mol2 1F9Y
C00429.mol2 1F9Y
C00430.mol2 1F9Y
C00431.mol2 1F9Y
C00433.mol2 1F9Y
C00436.mol2 1F9Y
C00437.mol2 1F9Y
C00438.mol2 1F9Y
C00439.mol2 1F9Y
C00440.mol2 1F9Y
C00441.mol2 1F9Y
C00445.mol2 1F9Y
C00446.mol2 1F9Y
C00447.mol2 1F9Y
C00448.mol2 1F9Y
C00449.mol2 1F9Y
C00450.mol2 1F9Y
C00451.mol2 1F9Y
C00455.mol2 1F9Y
C00458.mol2 1F9Y
C00459.mol2 1F9Y
C00460.mol2 1F9Y
C00463.mol2 1F9Y
C00465.mol2 1F9Y
C00466.mol2 1F9Y
C00468.mol2 1F9Y
C00469.mol2 1F9Y
C00470.mol2 1F9Y
C00472.mol2 1F9Y
C00473.mol2 1F9Y
C00474.mol2 1F9Y
C00475.mol2 1F9Y
C00476.mol2 1F9Y
C00477.mol2 1F9Y
C00478.mol2 1F9Y
C00479.mol2 1F9Y
C00481.mol2 1F9Y
C00482.mol2 1F9Y
C00483.mol2 1F9Y
C00486.mol2 1F9Y
C00487.mol2 1F9Y
C00488.mol2 1F9Y
C00489.mol2 1F9Y
C00490.mol2 1F9Y
C00491.mol2 1F9Y
C00492.mol2 1F9Y
C00493.mol2 1F9Y
C00494.mol2 1F9Y
C00495.mol2 1F9Y
C00497.mol2 1F9Y
C00498.mol2 1F9Y
C00499.mol2 1F9Y
C00500.mol2 1F9Y
C00501.mol2 1F9Y
C00502.mol2 1F9Y
C00503.mol2 1F9Y
C00504.mol2 1F9Y
C00505.mol2 1F9Y
C00506.mol2 1F9Y
C00507.mol2 1F9Y
C00508.mol2 1F9Y
C00509.mol2 1F9Y
C00510.mol2 1F9Y
C00511.mol2 1F9Y
C00512.mol2 1F9Y
C00513.mol2 1F9Y
C00514.mol2 1F9Y
C00515.mol2 1F9Y
C00517.mol2 1F9Y
C00519.mol2 1F9Y
C00521.mol2 1F9Y
C00522.mol2 1F9Y
C00523.mol2 1F9Y
C00525.mol2 1F9Y
C00526.mol2 1F9Y
C00527.mol2 1F9Y
C00528.mol2 1F9Y
C00530.mol2 1F9Y
C00531.mol2 1F9Y
C00532.mol2 1F9Y
C00533.mol2 1F9Y
C00534.mol2 1F9Y
C00535.mol2 1F9Y
C00536.mol2 1F9Y
C00540.mol2 1F9Y
C00542.mol2 1F9Y
C00543.mol2 1F9Y
C00544.mol2 1F9Y
C00545.mol2 1F9Y
C00546.mol2 1F9Y
C00547.mol2 1F9Y
C00548.mol2 1F9Y
C00549.mol2 1F9Y
C00551.mol2 1F9Y
C00552.mol2 1F9Y
C00553.mol2 1F9Y
C00555.mol2 1F9Y
C00556.mol2 1F9Y
C00557.mol2 1F9Y
C00558.mol2 1F9Y
C00559.mol2 1F9Y
C00561.mol2 1F9Y
C00563.mol2 1F9Y
C00565.mol2 1F9Y
C00566.mol2 1F9Y
C00568.mol2 1F9Y
C00570.mol2 1F9Y
C00571.mol2 1F9Y
C00575.mol2 1F9Y
C00576.mol2 1F9Y
C00577.mol2 1F9Y
C00579.mol2 1F9Y
C00580.mol2 1F9Y
C00581.mol2 1F9Y
C00582.mol2 1F9Y
C00583.mol2 1F9Y
C00584.mol2 1F9Y
C00586.mol2 1F9Y
C00587.mol2 1F9Y
C00588.mol2 1F9Y
C00590.mol2 1F9Y
C00593.mol2 1F9Y
C00596.mol2 1F9Y
C00597.mol2 1F9Y
C00599.mol2 1F9Y
C00601.mol2 1F9Y
C00603.mol2 1F9Y
C00604.mol2 1F9Y
C00606.mol2 1F9Y
C00611.mol2 1F9Y
C00612.mol2 1F9Y
C00616.mol2 1F9Y
C00617.mol2 1F9Y
C00618.mol2 1F9Y
C00619.mol2 1F9Y
C00620.mol2 1F9Y
C00621.mol2 1F9Y
C00623.mol2 1F9Y
C00624.mol2 1F9Y
C00627.mol2 1F9Y
C00628.mol2 1F9Y
C00629.mol2 1F9Y
C00630.mol2 1F9Y
C00631.mol2 1F9Y
C00632.mol2 1F9Y
C00633.mol2 1F9Y
C00636.mol2 1F9Y
C00637.mol2 1F9Y
C00639.mol2 1F9Y
C00642.mol2 1F9Y
C00643.mol2 1F9Y
C00644.mol2 1F9Y
C00645.mol2 1F9Y
C00647.mol2 1F9Y
C00650.mol2 1F9Y
C00651.mol2 1F9Y
C00652.mol2 1F9Y
C00655.mol2 1F9Y
C00659.mol2 1F9Y
C00660.mol2 1F9Y
C00661.mol2 1F9Y
C00663.mol2 1F9Y
C00664.mol2 1F9Y
C00665.mol2 1F9Y
C00666.mol2 1F9Y
C00668.mol2 1F9Y
C00669.mol2 1F9Y
C00670.mol2 1F9Y
C00671.mol2 1F9Y
